2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4200.0, realizedPL=0.0]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-3983.0, realizedPL=-533.0]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=3845.0000000000005, realizedPL=-395.00000000000045]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-3984.0000000000005, realizedPL=-256.0000000000004]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4086.9999999999995, realizedPL=-358.9999999999998]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4120.0, realizedPL=-325.9999999999992]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4248.0, realizedPL=-453.99999999999864]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4172.0, realizedPL=-529.9999999999984]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4149.0, realizedPL=-506.99999999999875]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4065.0, realizedPL=-590.9999999999991]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4006.0, realizedPL=-531.9999999999994]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4226.0, realizedPL=-311.9999999999999]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4327.0, realizedPL=-413.0000000000004]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4332.0, realizedPL=-408.0000000000007]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4412.0, realizedPL=-488.0000000000004]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4568.0, realizedPL=-332.00000000000017]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4623.0, realizedPL=-386.9999999999999]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4620.0, realizedPL=-389.9999999999993]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4686.0, realizedPL=-455.999999999999]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4526.0, realizedPL=-615.9999999999991]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4653.0, realizedPL=-742.9999999999994]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4570.0, realizedPL=-825.9999999999993]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4599.0, realizedPL=-854.9999999999992]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4768.0, realizedPL=-685.9999999999994]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4648.0, realizedPL=-565.9999999999991]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4490.0, realizedPL=-723.9999999999989]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4594.0, realizedPL=-827.9999999999987]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4480.0, realizedPL=-941.9999999999989]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4606.0, realizedPL=-1067.9999999999993]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4638.0, realizedPL=-1035.9999999999993]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4640.0, realizedPL=-1037.9999999999989]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4646.0, realizedPL=-1031.9999999999986]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4707.0, realizedPL=-1092.9999999999986]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4768.0, realizedPL=-1031.9999999999986]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4821.0, realizedPL=-1084.9999999999986]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4697.0, realizedPL=-1208.9999999999989]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4692.0, realizedPL=-1203.999999999999]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4659.0, realizedPL=-1236.9999999999989]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4549.0, realizedPL=-1126.9999999999986]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4480.0, realizedPL=-1195.999999999999]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4579.0, realizedPL=-1294.9999999999993]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4555.0, realizedPL=-1318.9999999999995]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4521.0, realizedPL=-1285.0]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4945.0, realizedPL=-860.9999999999998]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4860.0, realizedPL=-775.9999999999997]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4969.0, realizedPL=-667.0]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4891.0, realizedPL=-588.9999999999999]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4782.0, realizedPL=-697.9999999999995]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4776.0, realizedPL=-691.9999999999993]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4708.0, realizedPL=-759.9999999999993]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4725.0, realizedPL=-776.9999999999995]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4709.0, realizedPL=-792.9999999999992]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4711.0, realizedPL=-794.9999999999989]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4609.0, realizedPL=-896.9999999999984]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4655.0, realizedPL=-942.9999999999977]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4563.0, realizedPL=-1034.9999999999973]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4603.0, realizedPL=-1074.999999999997]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4793.0, realizedPL=-884.9999999999972]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4677.0, realizedPL=-768.9999999999975]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4690.0, realizedPL=-755.999999999998]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4132.0, realizedPL=-197.99999999999818]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4015.9999999999995, realizedPL=-313.9999999999985]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4052.0000000000005, realizedPL=-349.9999999999992]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4156.0, realizedPL=-245.9999999999993]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4043.0, realizedPL=-132.99999999999903]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-3931.0, realizedPL=-244.99999999999878]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=3758.0, realizedPL=-71.99999999999838]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-3507.0, realizedPL=-322.9999999999982]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=3688.0000000000005, realizedPL=-503.9999999999984]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-3825.0, realizedPL=-366.99999999999864]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4038.0000000000005, realizedPL=-579.9999999999989]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-3982.0, realizedPL=-635.9999999999991]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4154.0, realizedPL=-807.999999999999]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-3957.0, realizedPL=-1004.9999999999989]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4079.0, realizedPL=-1126.9999999999986]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4022.0, realizedPL=-1183.9999999999986]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=3784.0000000000005, realizedPL=-945.9999999999991]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4004.9999999999995, realizedPL=-724.9999999999998]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=3754.0, realizedPL=-474.0]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-3653.0, realizedPL=-574.9999999999998]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=3772.9999999999995, realizedPL=-694.9999999999993]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-3749.0, realizedPL=-718.9999999999989]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=3913.0000000000005, realizedPL=-882.9999999999989]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-3822.9999999999995, realizedPL=-972.9999999999994]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=3864.0, realizedPL=-1013.9999999999998]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4175.0, realizedPL=-702.9999999999998]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4305.0, realizedPL=-832.9999999999995]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4291.0, realizedPL=-846.9999999999995]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4388.0, realizedPL=-944.0000000000001]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4375.0, realizedPL=-957.0000000000003]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4436.0, realizedPL=-1018.0000000000002]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4431.0, realizedPL=-1023.0]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4476.0, realizedPL=-1067.9999999999995]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4387.0, realizedPL=-1156.9999999999995]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4381.0, realizedPL=-1151.0]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4330.0, realizedPL=-1202.0000000000005]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4451.0, realizedPL=-1323.0000000000005]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4392.0, realizedPL=-1382.0]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4365.0, realizedPL=-1354.9999999999998]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4269.0, realizedPL=-1450.9999999999998]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4294.0, realizedPL=-1475.9999999999998]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4248.0, realizedPL=-1521.9999999999998]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4279.0, realizedPL=-1553.0]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4204.0, realizedPL=-1628.0]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4226.0, realizedPL=-1650.0]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4210.0, realizedPL=-1665.9999999999995]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=3820.0000000000005, realizedPL=-1275.9999999999995]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-3668.0, realizedPL=-1427.9999999999998]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=3804.9999999999995, realizedPL=-1564.9999999999995]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-3765.0, realizedPL=-1604.9999999999993]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=3919.0, realizedPL=-1758.9999999999993]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-3876.0, realizedPL=-1801.9999999999993]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=3840.9999999999995, realizedPL=-1766.999999999999]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-3756.0, realizedPL=-1851.9999999999986]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=3954.0, realizedPL=-2049.999999999998]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4045.0000000000005, realizedPL=-1958.9999999999977]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=3978.0, realizedPL=-1891.9999999999975]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4193.0, realizedPL=-1676.9999999999977]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4161.0, realizedPL=-1644.9999999999977]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4158.0, realizedPL=-1647.9999999999977]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4151.0, realizedPL=-1640.9999999999977]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4147.0, realizedPL=-1644.9999999999977]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4190.0, realizedPL=-1687.9999999999977]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4104.0, realizedPL=-1773.9999999999977]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4186.0, realizedPL=-1855.9999999999977]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4146.0, realizedPL=-1895.9999999999975]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4110.0, realizedPL=-1859.9999999999975]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4128.0, realizedPL=-1841.9999999999975]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4182.0, realizedPL=-1895.9999999999975]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4326.0, realizedPL=-1751.9999999999977]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4354.0, realizedPL=-1779.9999999999977]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4425.0, realizedPL=-1708.9999999999977]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4443.0, realizedPL=-1726.9999999999977]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4447.0, realizedPL=-1722.9999999999977]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4422.0, realizedPL=-1697.9999999999977]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4397.0, realizedPL=-1722.9999999999977]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4395.0, realizedPL=-1720.9999999999982]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4368.0, realizedPL=-1747.9999999999984]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4341.0, realizedPL=-1720.9999999999982]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4339.0, realizedPL=-1722.9999999999977]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4252.0, realizedPL=-1635.999999999998]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4232.0, realizedPL=-1655.9999999999982]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4209.0, realizedPL=-1632.9999999999984]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4086.0, realizedPL=-1755.9999999999989]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4184.0, realizedPL=-1853.9999999999993]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4282.0, realizedPL=-1755.9999999999995]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4316.0, realizedPL=-1789.999999999999]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4357.0, realizedPL=-1748.9999999999986]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=100, cost=4353.0, realizedPL=-1744.9999999999986]
2017-10-02 15:26:55,Position [strategy=Strategy [name=BollingerBand], security=Security [symbol=EUR, currency=USD], quantity=-100, cost=-4296.0, realizedPL=-1801.9999999999986]
